gene,tumor_mean,normal_mean,tumor_std,normal_std,log2_fold_change,fold_change,pvalue_ttest,pvalue_mw,t_statistic,padj_ttest,padj_mw,significant,regulation
GENE1826,612.20816665016,756.5743084603437,923.5666865829559,1164.7663519636442,-0.3050104948622947,0.8094363282942023,0.5471408987706106,0.5756007617583767,-0.603792051313415,0.8882157447574847,0.893512514371898,False,Not Significant
GENE2923,660.330672518149,515.9617791203989,1040.0448276826417,461.617696240375,0.3553141945760853,1.2792641530354354,0.547133248945751,0.9634922779664413,0.6038035950156689,0.8882157447574847,0.9947266962280005,False,Not Significant
GENE1494,660.305479710867,516.0877431568082,1037.1734487910367,492.8992316697692,0.35490774793229124,1.2789038001048196,0.5475535649666261,0.8026001315002352,0.6031694515456725,0.8883924722367481,0.9702612808271702,False,Not Significant
GENE2309,612.2359902964328,756.4351902289799,959.4374580200562,1009.4536853842457,-0.30468007997012253,0.8096217316111833,0.5476051198867316,0.3364495811113377,-0.6030916858738427,0.8883924722367481,0.7632703745720003,False,Not Significant
GENE2209,660.2763790432438,516.2332464949252,971.1191102540076,951.9841271692194,0.35443835801255524,1.2784877683800084,0.5480392757523265,0.22989676202377562,0.6024369485986032,0.8884241094690978,0.6549765299822667,False,Not Significant
GENE4878,612.2690933733297,756.269674844495,730.909556339084,1717.7024555942205,-0.30428691058403623,0.8098424032353657,0.5481576755424333,0.12737210526915424,-0.6022584385327414,0.8884241094690978,0.4910258491486285,False,Not Significant
GENE4856,660.2757910741634,516.2361863403265,1041.7093269783659,442.54338457932505,0.35442887529715505,1.2784793650130715,0.5480490915393348,0.935457411898034,0.6024221487104543,0.8884241094690978,0.9907407454967527,False,Not Significant
GENE2532,660.2385245886508,516.42251876789,1033.9041149481154,526.2141190665641,0.35382793732518875,1.277946940081429,0.5486714078381094,0.9747208283617086,0.6014841133175278,0.8887759407625632,0.9972588790277354,False,Not Significant
GENE2946,660.2350010324876,516.440136548705,1035.46545691161,510.63822655345376,0.3537711279255623,1.2778966190038634,0.5487302658268065,0.9803371222167617,0.6013954225149292,0.8887759407625632,0.9974940193495744,False,Not Significant
GENE0619,660.1890751171516,516.6697661253864,1039.522169893609,467.68496665377774,0.35303082524954477,1.2772410489914585,0.5494977002141626,0.8354376500173155,0.600239440465518,0.8888671954289268,0.9729317205478052,False,Not Significant
GENE2319,660.199264058782,516.618821417234,1007.534781762002,738.9956887705428,0.353195041956922,1.2773864409497833,0.5493273951760282,0.1643003062388697,0.6004959003070878,0.8888671954289268,0.5646058633638134,False,Not Significant
GENE2619,612.3407224010783,755.9115297057522,986.6201995195479,868.7068121572249,-0.3034359420939018,0.8103202267767189,0.5493542354206548,0.36181528971382215,-0.6004554793435268,0.8888671954289268,0.7750970216662857,False,Not Significant
GENE0150,612.3458670387026,755.8858065176303,927.1100107224781,1150.6915926880297,-0.3033748110040524,0.8103545630755805,0.54944022529577,0.42824340456566645,-0.6003259866581323,0.8888671954289268,0.8280034891060836,False,Not Significant
GENE1501,612.3599744892115,755.8152692650867,755.7589760349159,1663.104956387502,-0.30320717137710324,0.8104487308835894,0.5496760574222239,0.8464505968765905,-0.5999708975246018,0.8888681394279171,0.9729317205478052,False,Not Significant
GENE0621,612.3713800251352,755.7582415854678,980.5757770482722,902.3016848709067,-0.3030716301491947,0.8105248761349121,0.5498667580514528,0.3806481975498922,-0.5996838178647923,0.8888890366172855,0.7871137252892726,False,Not Significant
GENE1770,660.1559355000188,516.8354642110488,1005.7821757025821,750.8791783855227,0.3524968032911165,1.2767683582802247,0.5500517964262621,0.3022492640320461,0.5994053096222528,0.8889007699196221,0.7311302951912098,False,Not Significant
GENE2936,660.1305195609921,516.9625439061829,1039.17478872895,471.61813424976003,0.3520873406870133,1.27640604004899,0.5504769363437021,0.8409402325258422,0.5987655924768603,0.8890131400899582,0.9729317205478052,False,Not Significant
GENE3375,660.1389538753187,516.9203723345503,1041.9626919657999,439.77441670499866,0.35222321202210877,1.276526256140889,0.5503358353747695,0.7011434098193596,0.5989778828026289,0.8890131400899582,0.9358561262938596,False,Not Significant
GENE0005,612.4427340527973,755.4014714471573,750.5265579357434,1674.9460265675907,-0.3022234977217554,0.8110015080736828,0.5510605277929918,0.4448469889051587,-0.597887850879186,0.8890941074427101,0.8387009594742811,False,Not Significant
GENE1147,660.0960552264713,517.1348655787862,1025.1341271512097,606.1305842873264,0.35153223952800133,1.2759150158482182,0.551053686415117,0.9634922779664413,0.597898137862991,0.8890941074427101,0.9947266962280005,False,Not Significant
GENE0695,660.0983608783195,517.1233373195458,1050.7562558600275,318.50798414976714,0.35156937074063516,1.2759478550000067,0.55101509288248,0.32593758898511827,0.5979561699152027,0.8890941074427101,0.7555345131782992,False,Not Significant
GENE1873,660.0284286171634,517.4729986253262,1034.6115075628284,519.5054024321128,0.35044346116303293,1.2749524668976149,0.5521862489773015,0.6598561765920373,0.5961960341256181,0.890048757216798,0.9215868388156946,False,Not Significant
GENE3020,612.4952054666297,755.1391143779947,1002.1188087298902,775.0865490840953,-0.3015996166061016,0.811352294572534,0.5519391891098874,0.09724864764884143,-0.5965671868047119,0.890048757216798,0.4152376073819019,False,Not Significant
GENE3346,660.0344270762781,517.4430063297531,1043.5375294858181,420.8673088134104,0.35054001126231465,1.2750377939437965,0.5520857454528612,0.505763380779246,0.5963470084239763,0.890048757216798,0.857226069117366,False,Not Significant
GENE2536,612.6618057717264,754.3061128525117,1016.0631390456314,678.4430650419049,-0.29961766984331434,0.8124676807581405,0.5547334925165583,0.07424619539165782,-0.5923741631312489,0.8904352943059245,0.3446898578999899,False,Not Significant
GENE1031,612.5725103079798,754.752590171245,1003.1452970135055,768.4903053304695,-0.3006801706863264,0.8118695434030219,0.5532349355042154,0.10915411735378283,-0.5946215329917518,0.8904352943059245,0.44735293997451975,False,Not Significant
GENE1403,659.836734814701,518.4314676376384,1024.5110671583197,611.6765934240492,0.34736046954296673,1.272230844658238,0.5554027188814603,0.4532845711657445,0.591371503094471,0.8904352943059245,0.8415977927325371,False,Not Significant
GENE1444,612.6037894038908,754.5961946916899,959.7644038408648,1008.159547333916,-0.3003080436401522,0.8120789830793986,0.5537596385252961,0.32593758898511827,-0.5938342984930964,0.8904352943059245,0.7555345131782992,False,Not Significant
GENE2370,612.6348154724443,754.441064348922,948.6597185488641,1059.4300095225874,-0.29993886950131915,0.812286814195501,0.5542803346033132,0.6752260861781512,-0.5930534414205165,0.8904352943059245,0.9275083601348231,False,Not Significant
GENE4359,612.7046700588874,754.0917914167072,753.4534130275625,1668.4744339747822,-0.2991074719277127,0.8127550544649034,0.5554535365880358,0.6496882513993594,-0.5912953905278263,0.8904352943059245,0.9191967337285787,False,Not Significant
GENE3159,612.6611879440893,754.3092019906969,1002.0865395393546,775.4472686010595,-0.29962502282155073,0.812463539867806,0.5547231174017724,0.17080313355409815,-0.5923897122292361,0.8904352943059245,0.5774277672552337,False,Not Significant
GENE2962,659.8723989217374,518.253147102457,1006.1401443254961,748.7472667007875,0.34793368840325123,1.2727364342605259,0.5548036200361348,0.46610868767630775,0.5922690673785416,0.8904352943059245,0.8447058493590209,False,Not Significant
GENE1732,612.6730744670838,754.2497693757243,993.1737175566199,830.8142371008884,-0.2994835532639824,0.8125432133191312,0.5549227429696695,0.24101335116150813,-0.5920905603198685,0.8904352943059245,0.6694815310041892,False,Not Significant
GENE1206,659.9482019433157,517.8741319945658,1044.36654831914,410.6062094189729,0.3491525997440007,1.2738122045179114,0.5535312898379787,0.6855489569164738,0.594176854339918,0.8904352943059245,0.9314523871147742,False,Not Significant
GENE1980,659.8953168536176,518.1385574430558,1046.962984849707,376.1947491936876,0.34830212925599935,1.2730615119569713,0.5544188008353339,0.37304389620825096,0.5928458530167428,0.8904352943059245,0.7823907219132781,False,Not Significant
GENE3612,612.6245585917094,754.492348752597,1009.484389041396,725.851256400199,-0.3000609207776775,0.8122180980454305,0.5541081719779076,0.1291391581714891,-0.5933115832590482,0.8904352943059245,0.4932740953838392,False,Not Significant
GENE4599,659.9285244848934,517.9725192866764,1045.2606901164331,399.10310558820873,0.34883611442934864,1.2735327978316355,0.5538614342189808,0.6295484759190961,0.5936816129019836,0.8904352943059245,0.9121247115605566,False,Not Significant
GENE1107,659.9153850513118,518.0382164545853,1036.8257487075168,497.1049401532117,0.3486248125655035,1.2733462856855753,0.5540819379381727,0.9186725984592901,0.5933509222508838,0.8904352943059245,0.987395312187543,False,Not Significant
GENE3464,659.9329393205427,517.9504451084308,1005.6313370593189,752.1001544448378,0.34890711669075114,1.2735954763126673,0.5537873547264607,0.4448469889051587,0.5937927249768608,0.8904352943059245,0.8387009594742811,False,Not Significant
GENE0053,659.8427263587198,518.4015099175447,1031.4759062680987,550.0378978747577,0.3474567583017833,1.2723157590813108,0.5553020489146387,0.5612758361345775,0.59152229239627,0.8904352943059245,0.8864116173951003,False,Not Significant
GENE4950,612.639264809378,754.4188176642537,752.3302045490524,1670.9790179780507,-0.2998859228806786,0.8123166255068196,0.5543550251410868,0.594964973531855,-0.5929414622671604,0.8904352943059245,0.9011889935350726,False,Not Significant
GENE2064,659.8185848120951,518.5222176506678,1032.1692636347805,543.527000072142,0.34706881348638485,1.2719736757368796,0.5557077290530876,0.913085331826058,0.5909147237148896,0.8905572580978969,0.9866925997688113,False,Not Significant
GENE1667,612.738765457278,753.921314424754,750.505793759147,1675.118086625257,-0.2987015689197885,0.8129837556976963,0.5560266004470462,0.32248155986322413,-0.5904373184549238,0.890682303961816,0.7531096680598415,False,Not Significant
GENE0482,659.7292098050266,518.9690926860098,1043.4202128377246,422.83079946831504,0.3456332543816475,1.2707086230681341,0.5572108493585121,0.6752260861781512,0.5886654770000125,0.890682303961816,0.9275083601348231,False,Not Significant
GENE3493,612.7761147582102,753.7345679200923,966.8263539921188,973.9620277232569,-0.29825684913243034,0.8132344016647636,0.5566546814698445,0.23819934617730065,-0.5894973687143815,0.890682303961816,0.6653613021712309,False,Not Significant
GENE0669,612.7601812475497,753.814235473395,926.62295855446,1152.9072041876145,-0.2984465802994943,0.8131274589205637,0.5563866953266872,0.9859543908810608,-0.5898983571795585,0.890682303961816,0.997929545426175,False,Not Significant
GENE1875,659.7383807114536,518.9232381538751,1049.6099185008295,337.63407883719793,0.3457805114241401,1.2708383319383452,0.557056521925313,0.32248155986322413,0.5888962721713814,0.890682303961816,0.7531096680598415,False,Not Significant
GENE1452,659.7327717489036,518.9512829666252,1036.8469470897446,497.14345529938595,0.34569044713632613,1.2707589987643417,0.5571509067508944,0.8519684804550542,0.5887551168396601,0.890682303961816,0.9752386452095401,False,Not Significant
GENE2885,612.7706651147726,753.7618161372808,1007.9894257217281,736.3062751716301,-0.29832174344893586,0.8131978221366939,0.5565630167819717,0.24959554476214696,-0.5896345161325048,0.890682303961816,0.6808389109714865,False,Not Significant
GENE2229,659.7394741866424,518.917770777932,1044.0359415986072,415.1444323435705,0.34579807006134355,1.2708537990498086,0.5570381223656387,0.6096804667113638,0.5889237906377499,0.890682303961816,0.9067228832709158,False,Not Significant
GENE1248,659.6943909523463,519.143186949412,1024.1888747813618,614.5317781273043,0.3450742684468574,1.270216370279217,0.5577969659093902,0.3692772772425008,0.5877892324560361,0.8910494663089301,0.7800533951045645,False,Not Significant
GENE3285,612.842050483909,753.4048892915982,1033.7318954123982,528.6328394113923,-0.2974715469237584,0.8136771900568134,0.5577643160777243,0.0035937646008944715,-0.5878380320311817,0.8910494663089301,0.031141807633400964,False,Not Significant
GENE1801,612.8834290694433,753.1979963639267,757.7465128378068,1658.8007896755653,-0.2969785909396466,0.813955263775619,0.5584612199042518,0.9747208283617086,-0.5867967206312574,0.891540900230287,0.9972588790277354,False,Not Significant
GENE3852,659.6647666468591,519.2913084768483,1036.9711313936573,495.94307811351825,0.3445988004816969,1.269797814960534,0.5582958740761035,0.9859543908810608,0.5870437218949126,0.891540900230287,0.997929545426175,False,Not Significant
GENE2758,659.5979609172904,519.6253371246919,1043.9622114886477,416.3091663526851,0.3435269917524494,1.2688548055798414,0.5594217465803447,0.48351653767258485,0.5853625524185814,0.8925043819086546,0.8506624519222112,False,Not Significant
GENE4021,659.605778048319,519.5862514695486,1026.3547813027892,596.2945479194775,0.3436523772499838,1.2689650873097649,0.5592899488213121,0.6496882513993594,0.5855592687371672,0.8925043819086546,0.9191967337285787,False,Not Significant
GENE1106,612.9764578723782,752.7328523492525,996.1087332962347,813.3180060738649,-0.29586993724316624,0.814580996381837,0.5600295475792489,0.599852109542057,-0.5844556662763896,0.8929784973972777,0.9036639191654973,False,Not Significant
GENE3827,659.559162442863,519.819329496828,1020.9727824986991,640.8790573407168,0.3429047879143758,1.2683076933435629,0.5600761135675726,0.3544485219706156,0.5843862061568071,0.8929784973972777,0.7711455387759488,False,Not Significant
GENE3977,659.5288039971816,519.9711217252354,959.9511878045294,1007.5535020579277,0.3424180713475715,1.2678798813450356,0.5605883880909011,0.04079186343791571,0.5836222592938562,0.8934114362857221,0.22413111779074565,False,Not Significant
GENE3096,659.5218941572315,520.0056709249868,1041.1616064056439,450.13071752551065,0.34230730721261626,1.2677825425288545,0.5607050174129191,0.9803371222167617,0.5834483797094173,0.8934114362857221,0.9974940193495744,False,Not Significant
GENE1788,613.0360352315821,752.434965553233,751.871460006883,1672.1778962090127,-0.2951596638286565,0.8149821329047385,0.5610350394552408,0.487922989038845,-0.5829564546118976,0.8936524999287047,0.8518208607521736,False,Not Significant
GENE3179,613.0953540572315,752.1383714249862,949.8043216630039,1054.596470424853,-0.2944522620561843,0.8153818439702171,0.5620370241995122,0.9075023578706395,-0.5814637817160118,0.894839527287518,0.9857727111347375,False,Not Significant
GENE0394,659.4370401080961,520.4299411706626,1039.5999207354103,467.9565250308019,0.34094760833530025,1.2665882565649158,0.5621381910420188,0.8574936195421777,0.5813131442723432,0.894839527287518,0.9766442136015692,False,Not Significant
GENE3742,659.4101042767485,520.5646203274015,997.4942449948006,804.9141955805493,0.3405161841538175,1.2662095520631549,0.5625934987048156,0.1015854103703336,0.5806353551851843,0.8952792786518389,0.42611329853327856,False,Not Significant
GENE4773,659.3948560047912,520.6408616871875,1035.348865539005,512.9770988387269,0.3402719981424428,1.2659952555649492,0.562851324529952,0.9915723559412659,0.5802516643518935,0.8954045888163411,0.998964694681912,False,Not Significant
GENE1863,613.1722082053419,751.7541006844333,979.0234425617766,911.3106717159054,-0.29353543150038003,0.8159001826053325,0.5633364751142347,0.5708066346376587,-0.5795299064895355,0.8958058897196407,0.8916067395152432,False,Not Significant
GENE3781,659.3481700067787,520.8742916772505,1036.4904677581999,501.3822247836636,0.33952455481302984,1.2653395281926751,0.5636410658115979,0.8741099168918314,0.5790769224337077,0.8958058897196407,0.9799438530177481,False,Not Significant
GENE0954,659.3542116282323,520.844083569982,1022.9984916240476,624.7468668261689,0.3396212653785973,1.2654243526355422,0.5635388359307067,0.7971592745073318,0.5792289443023028,0.8958058897196407,0.9693084563561913,False,Not Significant
GENE2157,659.3371072186435,520.9296056179255,1023.5883467003896,619.9164314592037,0.3393474807109815,1.265184231955675,0.5638282813913413,0.7863073272066954,0.5787985566962328,0.8958186866719755,0.965505067788182,False,Not Significant
GENE3930,659.3008312719077,521.1109853516052,1048.3602787723783,357.373331562439,0.33876694851654393,1.2646752315070353,0.5644423867021966,0.37304389620825096,0.5778857766332984,0.8959219964020395,0.7823907219132781,False,Not Significant
GENE0098,613.238876469197,751.4207593651596,974.6845977778142,934.3251986789007,-0.29273982710866925,0.8163502519354318,0.5644648600272891,0.7971592745073318,-0.5778523824235027,0.8959219964020395,0.9693084563561913,False,Not Significant
GENE1613,613.2580292610312,751.3249954059879,1006.8890933915617,744.2527294823732,-0.2925112127002567,0.816479623848667,0.5647892265318457,0.3088973973357232,-0.5773704625590262,0.8959219964020395,0.7375773575351556,False,Not Significant
GENE0088,659.3153087971398,521.0385977254448,1041.8080486309439,442.91308959171556,0.338998615270768,1.2648783282963663,0.5641972626403373,0.8189792023362348,0.5782500605306823,0.8959219964020395,0.9710448213614356,False,Not Significant
GENE1924,659.2832674247304,521.1988045874918,1032.399614972245,542.0253738295119,0.3384859312916726,1.2644289140920528,0.5647398342783002,0.7971592745073318,0.5774438372261599,0.8959219964020395,0.9693084563561913,False,Not Significant
GENE3682,613.2821223516943,751.2045299526721,1014.2029077851704,692.8462410101617,-0.29222359795396646,0.8166424129223793,0.5651973862614295,0.10607478604303698,-0.576764240415196,0.8962851034910078,0.4390512667344246,False,Not Significant
GENE1156,659.1910452439286,521.6599154915011,1008.2602032607912,734.9967570042857,0.33701105163088035,1.2631369379515078,0.5663028573289786,0.6959308607937948,0.5751234006895272,0.897753419988869,0.9326331557140108,False,Not Significant
GENE1096,659.0695584240931,522.2673495906776,1041.2741589951327,449.5227343233833,0.3350698226758408,1.2614384576840656,0.5683649928427272,0.7917282560691015,0.5720667454800422,0.8979225242744068,0.9681196577024963,False,Not Significant
GENE2671,659.0276423298834,522.476930061727,1043.9188765217348,417.79689475945014,0.33440048848593273,1.2608533527008625,0.5690773044853205,0.5900960997077307,0.5710121518737791,0.8979225242744068,0.8989885735949584,False,Not Significant
GENE2168,659.004987809214,522.5902026650735,1021.1968277537879,639.6901308470843,0.33403882522974854,1.2605373142006655,0.5694624648948288,0.4704277430360049,0.570442179120569,0.8979225242744068,0.8454848005679455,False,Not Significant
GENE3570,659.1298984551794,521.9656494352473,1032.4836579736645,541.419323622977,0.33603375441275246,1.2622815650856922,0.5673403290771697,0.8907819218798376,0.57358490693483,0.8979225242744068,0.9840719419794935,False,Not Significant
GENE0946,659.0215852921266,522.5072152505105,1040.0969163091665,463.02013164766913,0.3343037857521914,1.260768841507353,0.5691802710688292,0.935457411898034,0.5708597603503389,0.8979225242744068,0.9907407454967527,False,Not Significant
GENE0089,613.5265484499027,749.9823994616302,1036.399656224361,502.77996520092665,-0.2893037576557103,0.818296872057786,0.5693460885166055,0.008360595885915874,-0.570614376968672,0.8979225242744068,0.0627672363807498,False,Not Significant
GENE4862,613.4726311162177,750.2519861300547,965.9062879229242,979.0099512789495,-0.2899481462171642,0.8179314563700094,0.5684297041380277,0.8135103499439013,-0.5719709125232589,0.8979225242744068,0.9710448213614356,False,Not Significant
GENE1841,659.0164452795882,522.5329153132021,1026.3136295624854,597.3309834796314,0.33422172733975103,1.260697132834017,0.5692676555748288,0.6700873207937509,0.5707304409080985,0.8979225242744068,0.9252793714357234,False,Not Significant
GENE3099,613.51268342844,750.0517245689434,989.1330018582597,855.2599185577794,-0.2894694810058352,0.8182028791440853,0.5691103707408012,0.22989676202377562,-0.570963212047457,0.8979225242744068,0.6549765299822667,False,Not Significant
GENE4859,659.0638499843496,522.295891789395,1044.077472208015,415.7511612267074,0.3349786545922855,1.2613587462482854,0.5684619758818181,0.46181174183269935,0.5719231222748826,0.8979225242744068,0.8439542065656055,False,Not Significant
GENE4421,613.4548539872625,750.3408717748317,997.3691880054787,805.9680261100758,-0.2901605698093316,0.8178110323424647,0.5681277149679056,0.505763380779246,-0.5724181828364538,0.8979225242744068,0.857226069117366,False,Not Significant
GENE0382,613.4389251874874,750.4205157737068,952.4920077130053,1042.6332093924782,-0.2903508911039364,0.8177031532800576,0.5678571886853374,0.6245555212728622,-0.5728189518876742,0.8979225242744068,0.9101654346733637,False,Not Significant
GENE2088,659.0672844345344,522.2787195384715,1048.0310083037768,362.6130148110151,0.3350335048478961,1.2614067031365417,0.5684036256539963,0.3544485219706156,0.5720095323205378,0.8979225242744068,0.7711455387759488,False,Not Significant
GENE0039,659.15017352816,521.8642740703419,1009.2681064891177,728.0858655001927,0.33635775365790244,1.2625650790578757,0.566996224260985,0.7433327441058761,0.5740950373976222,0.8979225242744068,0.9495819418828259,False,Not Significant
GENE4804,613.4618395385482,750.3059440184019,996.3481450695363,812.2637348095885,-0.29007709988313796,0.817858349758375,0.5682463730589409,0.17301303643988375,-0.5722424269046105,0.8979225242744068,0.5821434604302953,False,Not Significant
GENE2257,613.4182848996079,750.523717213104,1020.3365037077349,646.3961192225029,-0.2905974837754349,0.8175633993003868,0.5675067355409193,0.03258314039974049,-0.5733382655821824,0.8979225242744068,0.1887783337180793,False,Not Significant
GENE1373,659.0747130339697,522.241576541295,1036.4379054422682,502.3000577579382,0.3351521492743829,1.2615104430293216,0.5682774257591043,0.9915723559412659,0.5721964346932809,0.8979225242744068,0.998964694681912,False,Not Significant
GENE1618,613.5674847080317,749.7777181709845,1021.0272465443096,641.0784267421028,-0.28881439460958047,0.8185744859413477,0.5700423098878316,0.030903893772967036,-0.5695844571445198,0.8980611108507753,0.18157399396572876,False,Not Significant
GENE4669,613.5776549020942,749.7268672006724,958.830730663127,1013.2604500253428,-0.2886928017387947,0.8186434797434992,0.5702153410876808,0.6598561765920373,-0.5693285864892996,0.8980611108507753,0.9215868388156946,False,Not Significant
GENE1053,658.9575835094859,522.8272241637145,1040.2388229717626,461.51795582118393,0.33328226234334246,1.2598764498410755,0.5702688053902423,0.6047573329969509,0.5692495334955553,0.8980611108507753,0.9066826581663431,False,Not Significant
GENE2966,658.9663367078793,522.783458171747,1029.1756678690035,572.2396114449996,0.3334219399090692,1.2599984333439533,0.570119874276253,0.9578805773626119,0.5694697538238968,0.8980611108507753,0.9940645261131298,False,Not Significant
GENE2714,658.9020178817934,523.1050523021768,1029.9137343600821,565.6385025602352,0.33239581287559883,1.2591025691950817,0.5712146523285893,0.40007143850462534,0.5678515830057869,0.8981216952059267,0.8059456859480769,False,Not Significant
GENE4352,658.8814677325588,523.2078030483497,1020.2765743784374,647.1204442598462,0.3320680723974186,1.2588165683441677,0.5715646468290517,0.5612758361345775,0.5673345782286752,0.8981216952059267,0.8864116173951003,False,Not Significant
GENE0614,613.6121138235767,749.5545725932598,981.144367680586,900.1689389644889,-0.28828077126951634,0.818877315875933,0.5708017936660177,0.343577393567701,-0.5684616457664208,0.8981216952059267,0.7703138299044311,False,Not Significant
GENE3786,658.9210300807197,523.0099913075453,1021.1153942972046,640.4290323754943,0.33269907375581675,1.259367265944758,0.5708909407221984,0.6855489569164738,0.5683298991475983,0.8981216952059267,0.9314523871147742,False,Not Significant
GENE0720,613.6000286435087,749.6149984935994,957.9812594909638,1017.2849005471346,-0.28842528370978177,0.8187952943612138,0.570596085038171,0.5239413003634089,-0.5687656916205633,0.8981216952059267,0.8663050601246841,False,Not Significant
GENE0135,613.6549445151664,749.340419135311,1040.4543415016137,459.19217779331126,-0.2877685386392975,0.8191681120197312,0.5715311194958591,0.002322371873497266,-0.5673840975183744,0.8981216952059267,0.021785852471831763,False,Not Significant
GENE4562,658.9001258911006,523.1145122556404,1036.972824654521,496.9887227039613,0.33236563653257173,1.2590762332664238,0.5712468710653054,0.7754967349296334,0.5678039837635855,0.8981216952059267,0.9619160691263129,False,Not Significant
GENE0711,658.8472033906852,523.379124757718,1033.3933950964386,533.0320983095523,0.3315217336409022,1.258339953360192,0.5721484348233914,0.8630257493521322,0.5664725575899886,0.898708879188461,0.9789312038930719,False,Not Significant
GENE2765,658.8384384802823,523.4229493097315,1022.8855153090702,626.235376818094,0.3313820028378199,1.2582180839888693,0.5722978142672119,0.7433327441058761,0.5662520521172029,0.898708879188461,0.9495819418828259,False,Not Significant
GENE0295,613.7249091973291,748.9905957244985,999.329156300019,793.967639011292,-0.2869315599583833,0.8196434898006937,0.5727234262638479,0.3508009181384779,-0.5656239395637619,0.8990948606967785,0.7703138299044311,False,Not Significant
GENE0917,658.799960902077,523.615337200759,1024.715349677164,611.1374274163502,0.33076870680747916,1.2576833235997937,0.5729537998609219,0.7327070981717257,0.5652840508681906,0.8991741994050877,0.9454285137699687,False,Not Significant
GENE4041,658.78592837839,523.6854998191927,1033.2556056990593,534.4435656581325,0.3305450887835207,1.2574883975367208,0.5731931211784903,0.4747688064103628,0.5649310304222915,0.8992349598254761,0.8474987618892588,False,Not Significant
GENE0211,613.7617788152272,748.8062476350076,1007.0982544054858,743.2992573530058,-0.2864903746157906,0.8198941803356143,0.5733522103847235,0.19629894324786035,-0.5646963987260339,0.8992349598254761,0.6134341976495636,False,Not Significant
GENE4858,613.8018386455079,748.6059484836042,952.8510853339827,1041.2282902634663,-0.28601092191749333,0.8201667021042259,0.5740357673085741,0.7701075660903312,-0.5636886146514423,0.8992465494382248,0.9597551920368036,False,Not Significant
GENE3943,613.8043713791753,748.5932848152672,713.2828643067216,1754.9710818199692,-0.28598060585265833,0.8201839368540904,0.5740789971613627,0.03258314039974049,-0.5636248992267435,0.8992465494382248,0.1887783337180793,False,Not Significant
GENE2526,613.7862757856695,748.6837627827954,931.2332787592331,1134.8058083089013,-0.28619719619702605,0.8200608127133607,0.5737701667404178,0.7116106035741756,-0.5640801273728004,0.8992465494382248,0.9390480384985163,False,Not Significant
GENE3009,658.7525922235509,523.8521805933896,1008.7599471199327,731.9682423425611,0.33001395478404744,1.2570255333180573,0.5737618488873268,0.2438506852047655,0.5640923898399405,0.8992465494382248,0.6725060264885976,False,Not Significant
GENE0185,658.6881083683751,524.1745998692684,1021.435432112058,638.1189675416421,0.32898695711821274,1.2561310248679032,0.574862716961537,0.6496882513993594,0.5624701923530457,0.8996286650415289,0.9191967337285787,False,Not Significant
GENE4583,613.8496021373389,748.3671310244488,1023.9262399929528,617.8364674690642,-0.2854391419720577,0.8204918212742892,0.5748512725515555,0.03036090885108245,-0.5624870487392069,0.8996286650415289,0.17901479275402388,False,Not Significant
GENE3610,658.7026413422972,524.1019349996576,1040.7598505266092,455.9853496725118,0.32921836923787545,1.2563325277838242,0.5746145240269235,0.9019239499159709,0.5628357899466,0.8996286650415289,0.9857727111347375,False,Not Significant
GENE0626,658.6555404319089,524.3374395515993,1023.9676688798368,617.5292450596822,0.3284684675972219,1.2556796656163636,0.5754190912017003,0.9075023578706395,0.561650906590464,0.9002176020051631,0.9857727111347375,False,Not Significant
GENE2751,613.9303410110679,747.9634366558046,960.8286038987178,1003.9905414346317,-0.28447229809086855,0.8210418705575165,0.5762310222668633,0.7274132786987586,-0.5604559819247151,0.9007111012320431,0.9439570188148956,False,Not Significant
GENE2124,613.9358575471011,747.9358539756377,949.8455889408043,1054.9546040278397,-0.2844062234697238,0.8210794746743485,0.5763253508387154,0.8574936195421777,-0.5603172101062506,0.9007111012320431,0.9766442136015692,False,Not Significant
GENE4463,658.5949354226392,524.6404645979476,1033.8976869215498,528.4415400589121,0.32750398057017865,1.2548404847924919,0.5764551047885076,0.780896737475265,0.560126339845142,0.9007111012320431,0.9643081470428069,False,Not Significant
GENE4769,658.613579774899,524.5472428366493,1006.9624909800244,744.365716427917,0.3278006428188019,1.2550985449274257,0.5761362960317435,0.449054535809867,0.5605953496921492,0.9007111012320431,0.8406112613438169,False,Not Significant
GENE3670,658.5634104602411,524.7980894099377,1004.0633777579687,763.7397874123379,0.3270024672688599,1.2544043497769608,0.5769943521038583,0.34717720131147256,0.5593333176418964,0.9009905560647382,0.7703138299044311,False,Not Significant
GENE2354,658.5734977339288,524.7476530414996,1041.681236759248,445.53597412817555,0.3271629264112193,1.254543874648292,0.5768217796502668,0.8464505968765905,0.5595870658079771,0.9009905560647382,0.9729317205478052,False,Not Significant
GENE1320,614.0155535267894,747.5373740771963,1013.1772695227754,701.0193545041243,-0.2834514549234439,0.8216230409136033,0.5776888932823849,0.17301303643988375,-0.5583124397686534,0.9011253340597736,0.5821434604302953,False,Not Significant
GENE2852,658.4653600461893,525.2883414801966,1044.7828716371944,407.78599823029253,0.32544344444081574,1.253049532109014,0.5786730426314474,0.6245555212728622,0.556866879809529,0.9011253340597736,0.9101654346733637,False,Not Significant
GENE2822,614.0217698903036,747.5062922596252,1013.9950168081963,695.0883837762533,-0.2833769658884368,0.8216654639383827,0.577795313905624,0.020710143926272642,-0.5581560681376437,0.9011253340597736,0.1320799995298,False,Not Significant
